date,GSPC,FTSE,HSI,N100
2000-12-01,1315.22998,6170.399902,14441.429688,1009
2000-12-04,1324.969971,6158.700195,14559.240234,988.900024
2000-12-05,1376.540039,6299,14573.209961,1017.190002
2000-12-06,1351.459961,6273.299805,15098.950195,1013.549988
2000-12-07,1343.550049,6231.399902,15011.519531,1011.450012
2000-12-08,1369.890015,6288.299805,15189.330078,1007.5
2000-12-11,1380.199951,6370.399902,15408.540039,1024.829956
2000-12-12,1371.180054,6390.399902,15329.599609,1020.130005
2000-12-13,1359.98999,6403,15621.730469,1008.619995
2000-12-14,1340.930054,6263.799805,15496.990234,994.789978
2000-12-15,1312.150024,6175.799805,14975.530273,980.590027
2000-12-18,1322.73999,6246.5,15024.530273,988.869995
2000-12-19,1305.599976,6295,15188.040039,1000.450012
2000-12-20,1264.73999,6176.700195,14930.719727,972.52002
2000-12-21,1274.859985,6115.5,14659.320313,970.460022
2000-12-22,1305.949951,6097.5,14738.209961,975.590027
2000-12-25,1305.949951,6097.5,14738.209961,975.590027
2000-12-26,1315.189941,6097.5,14738.209961,975.590027
2000-12-27,1328.920044,6218.200195,14748.360352,988.289978
2000-12-28,1334.219971,6223.200195,14796.549805,997.960022
2000-12-29,1320.280029,6222.5,15095.530273,997.25
2001-01-01,1320.280029,6222.5,15095.530273,997.25
2001-01-02,1283.27002,6174.700195,14869.94043,982.219971
2001-01-03,1347.560059,6039.899902,14589.580078,965.869995
2001-01-04,1333.339966,6185.600098,15235.030273,983.440002
2001-01-05,1298.349976,6198.100098,15447.610352,976.039978
2001-01-08,1295.859985,6149.600098,15436.530273,970.690002
2001-01-09,1300.800049,6088.100098,15500.589844,963.159973
2001-01-10,1313.27002,6059.899902,15435.790039,960.409973
2001-01-11,1326.819946,6114.899902,15090.769531,970.169983
2001-01-12,1318.550049,6165.5,15295.419922,986.059998
2001-01-15,1318.550049,6170.299805,15293.759766,987.700012
2001-01-16,1326.650024,6083.299805,15363.150391,974.929993
2001-01-17,1329.469971,6197.399902,15261.480469,993.619995
2001-01-18,1347.969971,6209.899902,15528.75,987.580017
2001-01-19,1342.540039,6209.299805,15933.549805,985
2001-01-22,1342.900024,6232,16099.269531,988.909973
2001-01-23,1360.400024,6214.700195,16044.209961,984.179993
2001-01-24,1364.300049,6264.399902,16044.209961,993.700012
2001-01-25,1357.51001,6255.600098,16044.209961,998.309998
2001-01-26,1354.949951,6294.299805,16044.209961,995.900024
2001-01-29,1364.170044,6317,16099.820313,994.349976
2001-01-30,1373.72998,6334.5,15893.070313,996.02002
2001-01-31,1366.01001,6297.5,16102.349609,1007.320007
2001-02-01,1373.469971,6251.799805,16163.990234,994.47998
2001-02-02,1349.469971,6256.399902,16071.290039,986.619995
2001-02-05,1354.310059,6269.200195,15830.839844,986.5
2001-02-06,1352.26001,6293.399902,15913.240234,990.530029
2001-02-07,1340.890015,6225.700195,16049.469727,976.909973
2001-02-08,1332.530029,6206.100098,15909.400391,980.049988
2001-02-09,1314.76001,6164.299805,15873.280273,972.169983
2001-02-12,1330.310059,6241.399902,15693.110352,977.02002
2001-02-13,1318.800049,6228.5,15842.719727,975.52002
2001-02-14,1315.920044,6176.200195,15860.419922,962.969971
2001-02-15,1326.609985,6197.899902,15756.370117,971.609985
2001-02-16,1301.530029,6088.299805,15630.30957,957.01001
2001-02-19,1301.530029,6094,15490.959961,953.450012
2001-02-20,1278.939941,5980.100098,15527.360352,949.619995
2001-02-21,1255.27002,5972.399902,15351.509766,937.369995
2001-02-22,1252.819946,6003.100098,15098.639648,929.950012
2001-02-23,1245.859985,5943.700195,15280.55957,912.130005
2001-02-26,1267.650024,5916.799805,15230.219727,926.409973
2001-02-27,1257.939941,5941.200195,14834.730469,930.619995
2001-02-28,1239.939941,5917.899902,14787.870117,922.359985
2001-03-01,1241.22998,5908.600098,14360.55957,914.559998
2001-03-02,1234.180054,5858.600098,13966.429688,909.849976
2001-03-05,1241.410034,5931.299805,14135.259766,919.640015
2001-03-06,1253.800049,6012,14321.049805,933.02002
2001-03-07,1261.890015,6001.799805,14177.360352,935.380005
2001-03-08,1264.73999,6003.200195,14208.950195,928.179993
2001-03-09,1233.420044,5917.299805,14194.349609,921.330017
2001-03-12,1180.160034,5826.5,13776.719727,901.280029
2001-03-13,1197.660034,5720.700195,13493.030273,891.099976
2001-03-14,1166.709961,5626,13330.839844,878.700012
2001-03-15,1173.560059,5729.200195,13504.169922,885.98999
2001-03-16,1150.530029,5562.799805,13522.040039,869.289978
2001-03-19,1170.810059,5551.600098,13457.69043,860.409973
2001-03-20,1142.619995,5646.799805,13223.860352,873.150024
2001-03-21,1122.140015,5540.700195,13154.44043,855.390015
2001-03-22,1117.579956,5314.799805,12621.849609,820.619995
2001-03-23,1139.829956,5402.299805,12583.360352,839.780029
2001-03-26,1152.689941,5576.600098,12950.490234,868.780029
2001-03-27,1182.170044,5728.100098,12707.900391,885.359985
2001-03-28,1153.290039,5614,12851.410156,873.809998
2001-03-29,1147.949951,5588.399902,12677.889648,874.98999
2001-03-30,1160.329956,5633.700195,12760.639648,881.659973
2001-04-02,1145.869995,5618.5,12727.299805,884.390015
2001-04-03,1106.459961,5463.100098,12584.219727,853.789978
2001-04-04,1103.25,5535.700195,12063.709961,858.539978
2001-04-05,1151.439941,5621.799805,12063.709961,875.419983
2001-04-06,1128.430054,5601.5,12386.610352,873.219971
2001-04-09,1137.589966,5663.299805,12202.099609,881.659973
2001-04-10,1168.380005,5803,12213.669922,904.469971
2001-04-11,1165.890015,5788.100098,12706.429688,908.909973
2001-04-12,1183.5,5766.600098,12989.469727,908.570007
2001-04-13,1183.5,5766.600098,12989.469727,908.570007
2001-04-16,1179.680054,5766.600098,12989.469727,908.570007
2001-04-17,1191.810059,5761.100098,12606.450195,903.200012
2001-04-18,1238.160034,5890.200195,12972.799805,928.130005
2001-04-19,1253.689941,5871.600098,13548.950195,921.299988
2001-04-20,1242.97998,5879.799805,13448.129883,915.349976
2001-04-23,1224.359985,5871.299805,13311.5,906.950012
2001-04-24,1209.469971,5840.299805,13274.610352,914.280029
2001-04-25,1228.75,5827.5,13249.549805,913.02002
2001-04-26,1234.52002,5868.299805,13293.110352,925.460022
2001-04-27,1253.050049,5951.399902,13386.040039,936.710022
2001-04-30,1249.459961,5967,13386.040039,936.710022
2001-05-01,1266.439941,5928,13386.040039,936.710022
2001-05-02,1267.430054,5904.200195,13814.240234,940.640015
2001-05-03,1248.579956,5765.799805,13718.139648,921.789978
2001-05-04,1266.609985,5870.299805,13390.990234,918.429993
2001-05-07,1263.51001,5870.299805,13600.780273,925.309998
2001-05-08,1261.199951,5886.399902,13540.80957,927.97998
2001-05-09,1255.540039,5893.700195,13585.139648,924.030029
2001-05-10,1255.180054,5964,13604.799805,944.299988
2001-05-11,1245.670044,5896.799805,13636.610352,939.280029
2001-05-14,1248.920044,5690.5,13259.169922,928.340027
2001-05-15,1249.439941,5842.899902,13250.089844,935.969971
2001-05-16,1284.98999,5884,13335.950195,931.460022
2001-05-17,1288.48999,5904.600098,13637.870117,942.570007
2001-05-18,1291.959961,5915,13459.179688,950.700012
2001-05-21,1312.829956,5941.600098,13721.269531,951.52002
2001-05-22,1309.380005,5976.600098,13877.950195,959.72998
2001-05-23,1289.050049,5897.5,13839.099609,951.549988
2001-05-24,1293.170044,5915.899902,13810.599609,954.200012
2001-05-25,1277.890015,5889.799805,13753.990234,943.390015
2001-05-28,1277.890015,5889.799805,13739.070313,948.669983
2001-05-29,1267.930054,5863.899902,13629.610352,941.190002
2001-05-30,1248.079956,5796.899902,13420.129883,927.280029
2001-05-31,1255.819946,5796.200195,13174.410156,929.130005
2001-06-01,1260.670044,5809.600098,13141.379883,924.590027
2001-06-04,1267.109985,5856.5,13207.490234,924.590027
2001-06-05,1283.569946,5922.600098,13451.870117,938.409973
2001-06-06,1270.030029,5901.5,13576.009766,936.119995
2001-06-07,1276.959961,5948.299805,13703.429688,931.340027
2001-06-08,1264.959961,5950.600098,13808.889648,929.51001
2001-06-11,1254.390015,5860.5,13675.490234,923.5
2001-06-12,1255.849976,5804,13526.679688,907.590027
2001-06-13,1241.599976,5820.200195,13523.30957,913.26001
2001-06-14,1219.869995,5752.600098,13248.889648,902.659973
2001-06-15,1214.359985,5723,13102.5,891.869995
2001-06-18,1208.430054,5671.600098,12948.780273,884.099976
2001-06-19,1212.579956,5680.399902,13133.660156,887.47998
2001-06-20,1223.140015,5699.600098,12918.709961,883.340027
2001-06-21,1237.040039,5641.399902,13187.450195,880.919983
2001-06-22,1225.349976,5665.700195,13174.019531,889.090027
2001-06-25,1218.599976,5661.899902,13174.019531,892.409973
2001-06-26,1216.76001,5555.700195,12961.969727,876.5
2001-06-27,1211.069946,5607.899902,13004.209961,872.25
2001-06-28,1226.199951,5638.399902,12827.820313,881
2001-06-29,1224.380005,5642.5,13042.530273,896.369995
2001-07-02,1236.719971,5716.700195,13042.530273,908.02002
2001-07-03,1234.449951,5639.899902,13184.75,895.030029
2001-07-04,1234.449951,5600.5,13207.530273,891.02002
2001-07-05,1219.23999,5549.600098,12999.480469,885.780029
2001-07-06,1190.589966,5479.200195,12999.480469,867.25
2001-07-09,1198.780029,5468.899902,12690.679688,869.169983
2001-07-10,1181.52002,5467.899902,12713.900391,863.030029
2001-07-11,1180.180054,5391.899902,12527.900391,852.559998
2001-07-12,1208.140015,5481.600098,12660.200195,859.200012
2001-07-13,1215.680054,5537,12612.790039,865.909973
2001-07-16,1202.449951,5517.100098,12624.530273,862.559998
2001-07-17,1214.439941,5427.799805,12495.25,857.210022
2001-07-18,1207.709961,5404.600098,12427.19043,841.27002
2001-07-19,1215.02002,5437.399902,12279.820313,849.919983
2001-07-20,1210.849976,5387.100098,12301.679688,843.099976
2001-07-23,1191.030029,5405.299805,12236.450195,847.98999
2001-07-24,1171.650024,5320.200195,12214.099609,840.200012
2001-07-25,1190.48999,5275.700195,12214.099609,825.409973
2001-07-26,1202.930054,5286.100098,12039.820313,833.210022
2001-07-27,1205.819946,5403.100098,12182.169922,850.840027
2001-07-30,1204.52002,5446.700195,12086.660156,862.080017
2001-07-31,1211.22998,5529.100098,12316.69043,869.780029
2001-08-01,1215.930054,5546.899902,12478.740234,874.690002
2001-08-02,1220.75,5584.5,12466.370117,869.809998
2001-08-03,1214.349976,5547.600098,12269.080078,859.369995
2001-08-06,1200.47998,5526.399902,12148.80957,864.109985
2001-08-07,1204.400024,5536.799805,12007.19043,863.179993
2001-08-08,1183.530029,5476.5,11958.009766,853.820007
2001-08-09,1183.430054,5402.899902,11716.769531,838.830017
2001-08-10,1190.160034,5427.200195,11765.80957,831.669983
2001-08-13,1191.290039,5431.100098,11694.290039,840.400024
2001-08-14,1186.72998,5507.799805,11991.009766,847.940002
2001-08-15,1178.02002,5461.600098,12141.629883,842.419983
2001-08-16,1181.660034,5389.799805,11832.44043,835.919983
2001-08-17,1161.969971,5342.100098,11754.80957,820.219971
2001-08-20,1171.410034,5357.5,11458.700195,821.25
2001-08-21,1157.26001,5430.299805,11440.349609,829.22998
2001-08-22,1165.310059,5408.700195,11188.570313,825.77002
2001-08-23,1162.089966,5396.5,11345.379883,829.039978
2001-08-24,1184.930054,5471.899902,11110.299805,843.469971
2001-08-27,1179.209961,5471.899902,11234.719727,844.130005
2001-08-28,1161.51001,5434.700195,11300.530273,830.26001
2001-08-29,1148.560059,5417.600098,11242.410156,833.650024
2001-08-30,1129.030029,5332.700195,11315.629883,816.210022
2001-08-31,1133.579956,5345,11090.480469,812.700012
2001-09-03,1133.579956,5312.100098,10902.639648,802.409973
2001-09-04,1132.939941,5379.600098,11136.860352,810.099976
2001-09-05,1131.73999,5316.100098,10943.139648,796.419983
2001-09-06,1106.400024,5204.299805,10664.320313,780.380005
2001-09-07,1085.780029,5070.299805,10384.200195,764.580017
2001-09-10,1092.540039,5033.700195,10366.320313,759.130005
2001-09-11,1092.540039,4746,10417.360352,756.359985
2001-09-12,1092.540039,4882.100098,9493.620117,745.559998
2001-09-13,1092.540039,4943.600098,9569.209961,745.559998
2001-09-14,1092.540039,4755.799805,9655.450195,713.669983
2001-09-17,1038.77002,4898.899902,9319.349609,710.98999
2001-09-18,1032.73999,4848.700195,9307.900391,689.880005
2001-09-19,1016.099976,4721.700195,9558.150391,676.140015
2001-09-20,984.539978,4556.899902,9317.980469,647.289978
2001-09-21,965.799988,4433.700195,8934.200195,629.880005
2001-09-24,1003.450012,4613.899902,9284.5,665.830017
2001-09-25,1012.27002,4663.399902,9210.05957,676.559998
2001-09-26,1007.039978,4696.100098,9371.75,687.02002
2001-09-27,1018.609985,4763.600098,9600.790039,692.789978
2001-09-28,1040.939941,4903.399902,9950.700195,710.409973
2001-10-01,1038.550049,4785.600098,9950.700195,695.159973
2001-10-02,1051.329956,4832.299805,9950.700195,701.700012
2001-10-03,1072.280029,4881.799805,9897.139648,696.070007
2001-10-04,1069.630005,5016.200195,10286.389648,725.23999
2001-10-05,1071.380005,5036,10277.379883,721.23999
2001-10-08,1062.439941,5032.700195,9967.830078,722.47998
2001-10-09,1056.75,5009.799805,10358.929688,723.919983
2001-10-10,1080.98999,5153.100098,10298.240234,746.75
2001-10-11,1097.430054,5164.899902,10522.610352,751.210022
2001-10-12,1091.650024,5145.5,10274.129883,749.880005
2001-10-15,1089.97998,5067.299805,10130.589844,725.76001
2001-10-16,1097.540039,5082.600098,10148.490234,737.039978
2001-10-17,1077.089966,5203.399902,10260.80957,753.609985
2001-10-18,1068.609985,5116,9880.610352,739.22998
2001-10-19,1073.47998,5017.700195,9825.839844,727.650024
2001-10-22,1089.900024,5070.399902,9797.540039,740.460022
2001-10-23,1084.780029,5193.299805,10219.839844,761.859985
2001-10-24,1085.199951,5167.600098,10243.459961,764.309998
2001-10-25,1100.089966,5086.600098,10243.459961,747.23999
2001-10-26,1104.609985,5188.700195,10404.740234,765.630005
2001-10-29,1078.300049,5085.899902,10178.089844,751.289978
2001-10-30,1059.790039,5003.600098,10076.429688,730.080017
2001-10-31,1059.780029,5039.700195,10073.969727,743.130005
2001-11-01,1084.099976,5071.200195,10158.849609,748.700012
2001-11-02,1087.199951,5129.5,10186.05957,750.320007
2001-11-05,1102.839966,5209.100098,10430.719727,769.940002
2001-11-06,1118.859985,5214.100098,10356.049805,766.340027
2001-11-07,1115.800049,5216.299805,10269.790039,774.530029
2001-11-08,1118.540039,5278.100098,10538.620117,788.77002
2001-11-09,1120.310059,5244.200195,10609.25,777.190002
2001-11-12,1118.329956,5146.200195,10592.450195,756.190002
2001-11-13,1139.089966,5277.100098,10662.839844,787.429993
2001-11-14,1141.209961,5240.799805,10950.040039,787.409973
2001-11-15,1142.23999,5238.200195,11239.389648,786.890015
2001-11-16,1138.650024,5291,11287.370117,791.099976
2001-11-19,1151.060059,5338,11360.259766,801.909973
2001-11-20,1142.660034,5298.700195,11225.790039,791.77002
2001-11-21,1137.030029,5313.799805,11173.919922,785.530029
2001-11-22,1137.030029,5345.899902,11253.299805,793.380005
2001-11-23,1150.339966,5293.200195,11322.360352,790.880005
2001-11-26,1157.420044,5302.5,11391.959961,789.049988
2001-11-27,1149.5,5266,11261.540039,777.099976
2001-11-28,1128.52002,5205.200195,11066.19043,768.849976
2001-11-29,1140.199951,5208.5,11090.740234,769.320007
2001-11-30,1139.449951,5203.600098,11279.25,773.130005
2001-12-03,1129.900024,5164.600098,11155.150391,770.219971
2001-12-04,1144.800049,5212.100098,11427.280273,778.880005
2001-12-05,1170.349976,5333.5,11678.44043,801.820007
2001-12-06,1167.099976,5369.799805,11745.839844,801.820007
2001-12-07,1158.310059,5264.700195,11832.179688,796.929993
2001-12-10,1139.930054,5185,11784.919922,783.559998
2001-12-11,1136.76001,5160.799805,11693.049805,783.23999
2001-12-12,1137.069946,5120,11847.05957,775.099976
2001-12-13,1119.380005,5074.899902,11529.540039,759.419983
2001-12-14,1123.089966,5061,11466.110352,750.679993
2001-12-17,1134.359985,5136.299805,11465.780273,773.539978
2001-12-18,1142.920044,5151.100098,11486.929688,772.109985
2001-12-19,1149.560059,5120.600098,11565.230469,770.780029
2001-12-20,1139.930054,5080.200195,11601.139648,764.840027
2001-12-21,1144.890015,5159.200195,11158.099609,779.22998
2001-12-24,1144.650024,5177.399902,11209.780273,780.070007
2001-12-25,1144.650024,5177.399902,11209.780273,780.070007
2001-12-26,1149.369995,5177.399902,11209.780273,780.070007
2001-12-27,1157.130005,5213.200195,11359.5,795.039978
2001-12-28,1161.02002,5242.399902,11431.589844,800.469971
2001-12-31,1148.079956,5217.399902,11397.209961,800.469971
2002-01-01,1148.079956,5217.399902,11397.209961,800.469971
2002-01-02,1154.670044,5218.299805,11350.849609,789.780029
2002-01-03,1165.27002,5318.799805,11423.519531,803.77002
2002-01-04,1172.51001,5323.799805,11702.150391,803.099976
2002-01-07,1164.890015,5293.600098,11892.639648,794.780029
2002-01-08,1160.709961,5250.399902,11713.709961,787.419983
2002-01-09,1155.140015,5228.5,11440.719727,791.75
2002-01-10,1156.550049,5190.700195,11256.070313,780.460022
2002-01-11,1145.599976,5198.600098,11166.459961,786.780029
2002-01-14,1138.410034,5113.5,11209.429688,770.299988
2002-01-15,1146.189941,5166,11013.589844,781.400024
2002-01-16,1127.569946,5127.600098,10964.089844,768.890015
2002-01-17,1138.880005,5138.5,11013.839844,778.190002
2002-01-18,1127.579956,5126.799805,10972.959961,773.380005
2002-01-21,1127.579956,5138.5,11000.25,769.950012
2002-01-22,1119.310059,5149.200195,10797.69043,774.080017
2002-01-23,1128.180054,5180.700195,10762.139648,774.049988
2002-01-24,1132.150024,5233.100098,10741.459961,785.549988
2002-01-25,1133.280029,5193.100098,10772.959961,783.549988
2002-01-28,1133.060059,5223.600098,10767.459961,790.330017
2002-01-29,1100.640015,5131.399902,11014.240234,782.01001
2002-01-30,1113.569946,5089.299805,10756.959961,770.049988
2002-01-31,1130.199951,5164.799805,10725.299805,779.710022
2002-02-01,1122.199951,5189.700195,10691.25,779
2002-02-04,1094.439941,5167.299805,10721.320313,771.119995
2002-02-05,1090.02002,5093.399902,10609.19043,756.090027
2002-02-06,1083.51001,5073.799805,10592.389648,749.25
2002-02-07,1080.170044,5127,10409.679688,752.179993
2002-02-08,1096.219971,5128.100098,10518.990234,751.47998
2002-02-11,1111.939941,5161.799805,10832.740234,760.77002
2002-02-12,1107.5,5135.700195,10832.740234,758.570007
2002-02-13,1118.51001,5153.899902,10832.740234,762.77002
2002-02-14,1116.47998,5208.799805,10832.740234,773.450012
2002-02-15,1104.180054,5182.5,10961.879883,766.429993
2002-02-18,1104.180054,5154.299805,11002.80957,760.929993
2002-02-19,1083.339966,5092.5,10840.490234,745.159973
2002-02-20,1097.97998,5024.200195,10749.05957,741.309998
2002-02-21,1080.949951,5073.299805,10788.900391,749.75
2002-02-22,1089.839966,5050.799805,10664.94043,741.26001
2002-02-25,1109.430054,5100.700195,10496.019531,751.169983
2002-02-26,1109.380005,5139,10547.129883,756.849976
2002-02-27,1109.890015,5178.399902,10648.709961,769.609985
2002-02-28,1106.72998,5101,10482.549805,774.530029
2002-03-01,1131.780029,5169,10425.30957,779.419983
2002-03-04,1153.839966,5242,10704.120117,798.72998
2002-03-05,1146.140015,5214,10985.839844,795.719971
2002-03-06,1162.77002,5245.5,11003,796.97998
2002-03-07,1157.540039,5282.100098,11188.070313,803.289978
2002-03-08,1164.310059,5285.700195,11233.230469,804.690002
2002-03-11,1168.26001,5258.899902,11318.870117,800.559998
2002-03-12,1165.579956,5252.5,11273.860352,795.469971
2002-03-13,1154.089966,5272,11217.5,790.929993
2002-03-14,1153.040039,5261.399902,11303.700195,793.159973
2002-03-15,1166.160034,5292.700195,11210.25,800.650024
2002-03-18,1165.550049,5299.899902,11230.639648,807.72998
2002-03-19,1170.290039,5316.100098,11222.830078,811.73999
2002-03-20,1151.849976,5266.899902,11036.599609,806.320007
2002-03-21,1153.589966,5253.299805,10829.730469,803.219971
2002-03-22,1148.699951,5250.5,10863.070313,806.820007
2002-03-25,1131.869995,5203.600098,10836.639648,804.159973
2002-03-26,1138.48999,5195.5,10786.919922,808.909973
2002-03-27,1144.579956,5214.700195,10987.879883,808.820007
2002-03-28,1147.390015,5271.799805,11032.919922,819.840027
2002-03-29,1147.390015,5271.799805,11032.919922,819.840027
2002-04-01,1146.540039,5271.799805,11032.919922,819.840027
2002-04-02,1136.76001,5251.399902,10878.040039,812.849976
2002-04-03,1125.400024,5247.799805,10833.959961,811.590027
2002-04-04,1126.339966,5209.5,10831.370117,798.23999
2002-04-05,1122.72998,5233.600098,10831.370117,794.330017
2002-04-08,1125.290039,5178.600098,10723.679688,781.780029
2002-04-09,1117.800049,5179.600098,10733.69043,786.169983
2002-04-10,1130.469971,5229.100098,10643.139648,794.52002
2002-04-11,1103.689941,5137.399902,10744.910156,782.26001
2002-04-12,1111.01001,5161,10710.480469,785.940002
2002-04-15,1102.550049,5201.399902,10727.980469,790.919983
2002-04-16,1128.369995,5259.899902,10788.530273,807.349976
2002-04-17,1126.069946,5263.899902,11090.580078,808.049988
2002-04-18,1124.469971,5229.399902,11217.150391,807.030029
2002-04-19,1125.170044,5243.600098,11252.179688,809.369995
2002-04-22,1107.829956,5221.5,11139.419922,803.030029
2002-04-23,1100.959961,5191,11345.179688,802.929993
2002-04-24,1093.140015,5218.200195,11396.570313,795.580017
2002-04-25,1091.47998,5197.5,11409.290039,784.960022
2002-04-26,1076.319946,5159,11385.080078,783.039978
2002-04-29,1065.449951,5153.899902,11361.490234,777.809998
2002-04-30,1076.920044,5165.600098,11497.580078,783.919983
2002-05-01,1086.459961,5125.5,11497.580078,783.919983
2002-05-02,1084.560059,5174.100098,11780.110352,774.590027
2002-05-03,1073.430054,5203.100098,11797.219727,765.799988
2002-05-06,1052.670044,5203.100098,11736.200195,765.940002
2002-05-07,1049.48999,5119.899902,11795.980469,755.099976
2002-05-08,1088.849976,5209.100098,11768.30957,771.969971
2002-05-09,1073.01001,5197.600098,11700.759766,770.76001
2002-05-10,1054.98999,5171.200195,11645.900391,761.530029
2002-05-13,1074.560059,5204.799805,11733.429688,767.700012
2002-05-14,1097.280029,5239.5,11690.30957,780.049988
2002-05-15,1091.069946,5259.100098,11838.360352,783.640015
2002-05-16,1098.22998,5248.5,11832.769531,782.450012
2002-05-17,1106.589966,5218,11974.610352,777.5
2002-05-20,1091.880005,5208.100098,11974.610352,771.549988
2002-05-21,1079.880005,5197.200195,11753.290039,770.320007
2002-05-22,1086.02002,5151.899902,11795.200195,759.01001
2002-05-23,1097.079956,5175.299805,11624.75,763.340027
2002-05-24,1083.819946,5169.100098,11626.780273,763.47998
2002-05-27,1083.819946,5136.299805,11564.730469,765.77002
2002-05-28,1074.550049,5074.200195,11581.580078,762.099976
2002-05-29,1067.660034,5083,11430.660156,761.26001
2002-05-30,1064.660034,5040.799805,11380.610352,749.190002
2002-05-31,1067.140015,5085.100098,11301.94043,753.390015
2002-06-03,1040.680054,5085.100098,11359.799805,744.950012
2002-06-04,1040.689941,5085.100098,11312.549805,719.710022
2002-06-05,1049.900024,4989.200195,11402.379883,721.650024
2002-06-06,1029.150024,4957.600098,11380.769531,724.76001
2002-06-07,1027.530029,4920.399902,11284.709961,710.900024
2002-06-10,1030.73999,4928.200195,11288.839844,711.419983
2002-06-11,1013.599976,4934.799805,11215.019531,718.099976
2002-06-12,1020.26001,4851.700195,11147.969727,704.570007
2002-06-13,1009.559998,4771.899902,11119.330078,695.789978
2002-06-14,1007.27002,4630.799805,10955.519531,676.890015
2002-06-17,1036.170044,4756.799805,10832.259766,703.559998
2002-06-18,1037.140015,4702,10852.040039,703.77002
2002-06-19,1019.98999,4652.399902,10673.110352,692.909973
2002-06-20,1006.289978,4580.299805,10754.410156,674.869995
2002-06-21,989.140015,4605.399902,10591.860352,670.190002
2002-06-24,992.719971,4541.899902,10657.339844,648.26001
2002-06-25,976.140015,4631,10608.980469,666.119995
2002-06-26,973.530029,4531,10355.919922,652.919983
2002-06-27,990.640015,4540.700195,10518.089844,660.570007
2002-06-28,989.820007,4656.399902,10598.549805,687.390015
2002-07-01,968.650024,4685.799805,10598.549805,688.099976
2002-07-02,948.090027,4546.799805,10491.759766,662.190002
2002-07-03,953.98999,4392.600098,10579.19043,642.559998
2002-07-04,953.98999,4471.200195,10765.580078,657.039978
2002-07-05,989.030029,4615.700195,10806.160156,684.590027
2002-07-08,976.97998,4601.299805,10803.450195,682.349976
2002-07-09,952.830017,4542.899902,10843.150391,675.570007
2002-07-10,920.469971,4420.100098,10787.540039,647.77002
2002-07-11,927.369995,4230.100098,10558.80957,622.969971
2002-07-12,921.390015,4224.100098,10648.299805,622.609985
2002-07-15,917.929993,3994.5,10581.660156,590.039978
2002-07-16,900.940002,4021.899902,10421.490234,587.25
2002-07-17,906.039978,4190.600098,10335.120117,609.039978
2002-07-18,881.559998,4297.299805,10452.549805,619.72998
2002-07-19,847.75,4098.299805,10325.459961,590.700012
2002-07-22,819.849976,3895.5,10110.25,559.109985
2002-07-23,797.700012,3858,10313.889648,545.969971
2002-07-24,843.429993,3777.100098,9971.990234,533.52002
2002-07-25,838.679993,3965.899902,9884.780273,555.609985
2002-07-26,852.840027,4016.699951,9773.120117,558.059998
2002-07-29,898.960022,4202.700195,9975.990234,594.570007
2002-07-30,902.780029,4180.899902,10155.25,590.73999
2002-07-31,911.619995,4246.200195,10267.360352,598.929993
2002-08-01,884.659973,4044.5,10180.019531,569.200012
2002-08-02,864.23999,4075.600098,9991.719727,566.109985
2002-08-05,834.599976,3996.399902,9862.330078,547.26001
2002-08-06,859.570007,4131,9700.69043,571.400024
2002-08-07,876.77002,4094.399902,9977.740234,572.830017
2002-08-08,905.460022,4240.5,9962.240234,589.820007
2002-08-09,908.640015,4322.399902,10014.05957,600.22998
2002-08-12,903.799988,4221.600098,9959.919922,586.97998
2002-08-13,884.210022,4271.700195,10100.05957,592.330017
2002-08-14,919.619995,4171.100098,9961.349609,571.27002
2002-08-15,930.25,4327.5,10219.709961,594.059998
2002-08-16,928.77002,4330,10265.040039,595.700012
2002-08-19,950.700012,4426.899902,10246.959961,615.830017
2002-08-20,937.429993,4368.899902,10408.009766,608.070007
2002-08-21,949.359985,4364.799805,10402.259766,613.609985
2002-08-22,962.700012,4434.700195,10424,633.289978
2002-08-23,940.859985,4389.799805,10245.69043,623.580017
2002-08-26,947.950012,4389.799805,10226.330078,612.309998
2002-08-27,934.820007,4449.700195,10185.519531,630.429993
2002-08-28,917.869995,4274,10130.25,605.289978
2002-08-29,917.799988,4209.299805,10061.150391,590.47998
2002-08-30,916.070007,4227.299805,10043.870117,596.609985
2002-09-02,916.070007,4180.899902,9896.980469,582.289978
2002-09-03,878.02002,4028.699951,9790.679688,559.150024
2002-09-04,893.400024,4027,9820.330078,562.679993
2002-09-05,879.150024,4011,9726.030273,557.219971
2002-09-06,893.919983,4107.200195,9720.860352,575.049988
2002-09-09,902.960022,4062.399902,9723.669922,564.880005
2002-09-10,909.580017,4175.5,9885.769531,581.039978
2002-09-11,909.450012,4210.700195,9882.349609,597.659973
2002-09-12,886.909973,4084.899902,9896.330078,572.880005
2002-09-13,889.809998,4008,9650.969727,559.630005
2002-09-16,891.099976,4044.300049,9505.129883,556.320007
2002-09-17,873.52002,4025.199951,9707.25,550.799988
2002-09-18,869.460022,3865.399902,9474.070313,530.119995
2002-09-19,843.320007,3813.5,9427.790039,518.960022
2002-09-20,845.390015,3860.100098,9328.219727,514
2002-09-23,833.700012,3739.399902,9314.870117,496.089996
2002-09-24,819.289978,3671.100098,9197.679688,488.130005
2002-09-25,839.659973,3696.300049,9124.910156,495.179993
2002-09-26,854.950012,3850.600098,9270.709961,524.419983
2002-09-27,827.369995,3907.199951,9294.459961,521.719971
2002-09-30,815.280029,3721.800049,9072.209961,493.690002
